,account_key,subscription_start,total_study_hrs,lessons_completed,projects_completed,Intro to Data Science_hrs,Intro to HTML and CSS_hrs,Data Analyst Nanodegree_hrs,Data Visualization and D3.js_hrs,Data Analysis with R_hrs,JavaScript Basics_hrs,Intro to Machine Learning_hrs,A/B Testing_hrs,Data Wrangling with MongoDB_hrs,Intro to Data Science_lesson,Intro to HTML and CSS_lesson,Data Analyst Nanodegree_lesson,Data Visualization and D3.js_lesson,Data Analysis with R_lesson,JavaScript Basics_lesson,Intro to Machine Learning_lesson,A/B Testing_lesson,Data Wrangling with MongoDB_lesson,Intro to Data Science_proj,Intro to HTML and CSS_proj,Data Analyst Nanodegree_proj,Data Visualization and D3.js_proj,Data Analysis with R_proj,JavaScript Basics_proj,Intro to Machine Learning_proj,A/B Testing_proj,Data Wrangling with MongoDB_proj
222,859,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,74,2014,88.1074607194439,6.0,0.0,59.862412786099995,0.0,0.659061744443833,0.0,3.614743961116666,0.0,0.0,0.0,23.9712422277835,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,488,2014,1.68686289444,0.0,0.0,1.074231161111666,0.0,0.612631733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,280,2014,104.1718796888951,10.0,1.0,28.975332372232337,0.0,3.25144205277,0.0,21.829422024997164,0.0,12.290024577782164,0.0,37.8256586611055,9.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
226,502,2014,98.5153472694385,11.0,1.0,23.4919739999928,2.825825947222833,2.447966530555667,0.0,21.2256827888878,0.0,27.25371540278,0.0,21.2701825999993,9.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
227,845,2014,10.213974166668333,0.0,0.0,0.47584891944,5.239660886111666,0.0,0.0,0.0,2.584730886111666,1.913733475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,65,2014,38.875096208325495,0.0,0.0,25.8863924305576,0.0,1.400726655556166,0.0,11.587977122211667,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,415,2014,67.6826655055716,11.0,0.0,32.088190016664996,1.4722799,0.53948075555,0.0,1.851259569444499,0.0,1.1400098749995,0.0,30.591445388906664,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,627,2014,76.8322642472338,11.0,1.0,23.731343433340168,0.0,2.494898444442666,0.654257763888833,24.344000583328334,0.0,0.560989655555500,0.0,25.0467743666783,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,935,2014,0.367324991666666,0.0,0.0,0.0,0.0,0.367324991666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,253,2014,48.0785038833266,11.0,0.0,18.405788830560002,0.0,0.738979636111666,0.0,0.473837772221666,0.0,0.0,0.0,28.459897644433333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,261,2014,30.120000180543997,5.0,0.0,19.080050755543333,0.0,0.3664103138895,0.0,0.0,0.0,0.0,0.0,10.673539111111165,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,308,2014,122.64386885832,11.0,1.0,37.3919283249966,0.0,5.498863100000666,1.332284086111666,15.281162058339502,0.0,30.9944319805338,0.0,32.1451993083416,9.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
235,311,2014,36.703809816673676,1.0,1.0,17.33124931110,0.0,4.03243731111,0.0,6.464546069456668,0.0,6.710288916666667,0.0,2.165288208333333,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
236,983,2014,4.54997798055,0.0,0.0,1.961780416666666,0.0,1.699816375000000,0.0,0.888381188888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,188,2014,135.7460974888693,11.0,1.0,36.8777524888888,0.0,10.874616269438333,0.0,29.296611836106667,0.0,37.037972147212166,0.0,21.6591447472233,9.0,0.0,3.0,0.0,9.0,0.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
238,787,2014,10.429702233338332,0.0,0.0,9.254391711116666,0.0,1.175310522221666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,868,2014,0.37883044444450004,0.0,0.0,0.0,0.1409949444445,0.23783550000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,861,2014,0.15312001111116666,0.0,0.0,0.0,0.0,0.15312001111116666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,243,2014,89.0393965472116,0.0,0.0,87.1444862694333,0.0,1.23076826944,0.0,0.0,0.0,0.0,0.0,0.664142008333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,684,2014,1.255717997221666,0.0,0.0,0.987959572221666,0.0,0.267758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,923,2014,5.979661213887167,0.0,0.0,5.565658408331667,0.0,0.41400280555549995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,469,2014,105.2338297749825,11.0,1.0,22.749288816650502,0.0,5.086709041666834,13.02721723055,20.834646344446167,0.0,23.2741355555595,0.0,20.261832786104502,5.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,34,2014,2.2388905,0.0,0.0,1.671888102778333,0.0,0.567002447221666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,334,2014,25.782818527766672,0.0,0.0,23.588225766656173,0.0,1.167583344443833,0.0,0.0,0.0,0.0,0.0,1.027009416666666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1017,2014,0.328607366666666,0.0,0.0,0.0,0.0,0.328607366666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,191,2014,98.1763494111356,11.0,0.0,57.51024274446,0.0,3.509241241666166,0.0,0.34890671111166666,0.0,0.0,0.0,36.8079587138928,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1146,2014,1.759620800001166,0.0,0.0,0.5693984888895,0.0,1.190222311111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,903,2014,0.252125552778333,0.0,0.0,0.0,0.0,0.252125552778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,906,2014,6.277293486116666,0.0,0.0,6.235208727783333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04208475833333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1012,2014,0.913973544443333,0.0,0.0,0.26576678055,0.0,0.648206763888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,178,2014,26.4049977277795,0.0,1.0,6.613619469444999,0.0,3.896619230555500,0.0,2.862169822221666,0.0,8.858646088889502,0.0,4.173943116667833,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
254,222,2014,105.6465230555550,10.0,1.0,22.9233655444466,0.0,3.368627641665000,18.260150516654335,21.283712072233502,0.08133746388883334,18.37117525555,0.0,21.358154561111668,9.0,0.0,1.0,7.0,9.0,0.0,14.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
255,69,2014,65.77503343608,1.0,0.0,60.952608633307165,0.0,0.747312622221666,0.0,0.0,0.0,0.0917963944445,0.0,3.983315786106666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,152,2014,67.8993313721855,11.0,1.0,26.05943573054,0.0,1.953814758332166,0.0,15.774965677772835,0.0,0.0,0.0,24.1111152055405,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,822,2014,1.566791644443333,0.0,0.0,0.0,0.0,0.0,0.0,1.566791644443333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,419,2014,39.956734608321995,5.0,0.0,30.826891963877664,0.0,1.5405978861105,0.0,0.0,0.0,0.0,0.0,7.589244758333833,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,719,2014,0.158179875,0.0,0.0,0.0,0.0,0.158179875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,96,2014,124.3228820944568,11.0,1.0,41.1112393083378,0.0,7.346142655556334,0.11619762222216666,16.045705391661166,0.0,23.540755705567168,0.0,36.1628414111121,10.0,0.0,1.0,0.0,7.0,0.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,174,2014,38.4102524722021,0.0,0.0,33.193129174986666,0.0,1.094401274998833,0.0,0.0,0.0,0.0,0.0,4.122722022216667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,147,2014,20.725810727770835,5.0,1.0,3.569432511105000,0.0,1.8730150666665,1.751932402778333,6.034312377777167,0.0,0.1061834,0.0,7.390934969443832,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263,539,2014,92.9240347527595,11.0,1.0,19.652289722217166,0.0,2.2281469333345,0.0,22.657210599986165,0.0,28.085783113881664,0.0,20.300604383339998,5.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264,563,2014,158.3388906805801,9.0,1.0,36.53824521666,0.0,6.490722333334832,17.690153991661667,21.5151160055745,0.0,30.24309755001,0.0,45.8615555833321,8.0,0.0,2.0,4.0,6.0,0.0,13.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
265,959,2014,0.1385273055555,0.0,0.0,0.0,0.0,0.1385273055555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,1132,2014,1.508736949999999,0.0,0.0,0.0,0.0,1.508736949999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,558,2014,97.0376859250241,11.0,0.0,52.9635123972405,0.0,3.066980958334333,0.0,0.0,0.0,0.0,0.0,41.0071925694493,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,24,2014,135.2141220611221,11.0,1.0,32.7419049277833,0.0,4.175159450002334,17.47431296943,27.261610633343498,3.4044791944495,29.035845719427833,0.0,21.120809166676665,9.0,0.0,0.0,8.0,9.0,3.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
269,119,2014,42.4752252471918,0.0,0.0,40.7321959749706,0.0,1.743029272221166,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,590,2014,55.7385387194266,0.0,0.0,54.59138922220,0.0,1.100176213888333,0.04697328333333333,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1130,2014,4.638580702778333,0.0,0.0,4.140058133333333,0.0,0.49852256944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,831,2014,4.060104666666667,0.0,0.0,3.209832066666666,0.0,0.850272599999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,221,2014,22.9823876527856,0.0,0.0,20.473364477784003,0.0,2.03803926389,0.0,0.0,0.0,0.0,0.0,0.47098391111166665,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,256,2014,95.6831108639051,5.0,0.0,50.8370048194595,0.1418476055555,0.798136794443833,7.078096566678334,0.03890703611116666,0.0,13.932408286101166,0.0,22.856709755555666,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1043,2014,0.11812971666666666,0.0,0.0,0.0,0.0,0.11812971666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,643,2014,63.77488722220,1.0,0.0,28.3706962305443,0.0,5.119250336107333,0.0,6.132743700004999,0.0,10.436958997222167,0.0,13.715237958322167,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,1167,2014,31.2450847916648,0.0,0.0,30.172631441665498,0.0,0.96713664166,0.0,0.0,0.0,0.10531670833333333,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,922,2014,2.08610001944,0.0,0.0,0.0,2.08610001944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,549,2014,29.509008022221668,11.0,1.0,13.952200672216666,0.0,1.156164122221166,0.0,1.4004117194455,0.0,0.0,0.0,13.000231508338334,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280,300,2014,100.8243950222515,11.0,1.0,34.9587233861121,0.0,3.283459250000000,5.6171486000105,20.334780858340498,0.0,20.699155541671168,0.19035155277833335,15.740775833338834,9.0,0.0,1.0,2.0,9.0,0.0,7.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,54,2014,55.723724097213996,4.0,1.0,17.0370163194483,0.0,2.126073569445666,0.0,22.4916928055516,0.0,2.233919186111666,0.0,11.835022216656666,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282,288,2014,132.6815188999996,11.0,1.0,36.9438475277688,0.0,2.920452211108333,0.322065641666666,26.221240877804835,0.0,42.4307267916576,0.0,23.843185849993333,10.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
283,1261,2014,7.346119380556666,0.0,0.0,6.85215931944,0.0,0.493960061111666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,631,2014,0.12454652777783333,0.0,0.0,0.0,0.0,0.12454652777783333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,264,2014,70.7069525305499,0.0,0.0,63.3418037305499,0.0,1.794146227778833,0.1313202444445,0.44493960277783334,0.0,1.783221438888333,0.0,3.211521286110500,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,202,2014,114.9585806027648,10.0,1.0,26.07068130833,3.678012372216666,2.109761783333833,4.401843230556166,20.84758593889,0.0,22.559444049993832,0.0,35.2912519194433,9.0,1.0,0.0,3.0,9.0,0.0,13.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
287,660,2014,20.026578002778333,0.0,0.0,16.497528377777165,0.0,1.030473608333333,0.0,2.411744605556667,0.0,0.0,0.0,0.08683141111116667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,835,2014,1.817971424999999,0.0,0.0,1.610402861111666,0.0,0.207568563888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1015,2014,4.102940027778167,0.0,0.0,2.041523216666666,0.0,2.0614168111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,523,2014,16.22798177499,0.0,0.0,16.22798177499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,110,2014,111.1790456999951,11.0,1.0,23.745285374993834,3.866744794443833,4.520971802776001,8.2575074305555,20.408809833335003,2.8424422861055,24.4034616111138,0.0,23.133822566671665,9.0,3.0,1.0,6.0,9.0,4.0,13.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
292,265,2014,28.764092963893333,2.0,0.0,21.013295013900002,0.0,0.452359947221666,1.013195669443333,0.833974658333333,0.0,0.0,0.0,5.45126767499,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,514,2014,61.1194542222393,11.0,0.0,3.935516302777000,0.0,0.816223583333333,0.0,22.5117257944395,0.0,0.09539659444450001,0.0,33.760591947245004,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,650,2014,5.800905497227833,0.0,0.0,3.8177971888945,0.0,1.983108308333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,1135,2014,0.04267743333333333,0.0,0.0,0.0,0.04267743333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,962,2014,0.21223131111166668,0.0,0.0,0.0,0.0,0.21223131111166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,397,2014,75.8431110666623,11.0,0.0,37.7570415749901,0.0,0.923326700000499,0.0,0.0,0.0,0.0,0.0,37.1627427916716,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,244,2014,70.4447920916998,11.0,1.0,15.248890147217168,0.0,1.294816627777666,3.850326963888333,16.794935036127168,0.0,19.715606741673835,0.0,13.540216575015666,9.0,0.0,0.0,2.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
299,976,2014,1.230677408333333,0.0,0.0,0.18054631666666665,0.0,1.050131091666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1289,2014,0.511695402777833,0.0,0.0,0.0,0.0,0.3002997305555,0.0,0.0,0.0,0.21139567222233335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,925,2014,1.489024011111666,0.0,0.0,0.0,1.42543694444,0.06358706666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,278,2014,99.7727753555456,11.0,1.0,28.3714421110933,0.0,2.587646477778499,0.0,12.622189716648334,0.0,28.3188185472221,0.0,27.872678502803332,9.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
303,1013,2014,82.6234857861569,11.0,0.0,26.948090250011663,0.0,1.138738372223166,2.2304108,14.541621638,0.0,0.519361027778333,0.0,37.2452636972438,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,736,2014,46.990360663882164,2.0,0.0,37.6517984222038,0.0,2.863951422228333,0.0,0.0,0.0,0.0,0.0,6.474610819449999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,444,2014,0.30337548055,0.0,0.0,0.0,0.0,0.30337548055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,613,2014,94.6121569222276,11.0,1.0,26.000087880554997,0.0,3.418051972220333,4.050951652766667,21.667984730566165,0.0,22.243975161121167,0.0,17.231105524998334,9.0,0.0,1.0,1.0,9.0,0.0,8.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
307,953,2014,6.781875491667167,0.0,0.0,6.510427061111667,0.0,0.03704352222216667,0.0,0.0,0.0,0.0,0.0,0.23440490833333336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,546,2014,329.3951112332892,11.0,1.0,63.7975602194116,3.955905838889333,2.023759863889833,5.489824844438333,61.45286210555,4.47791909166,93.4945056638850,0.0,94.70277360556,9.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
309,618,2014,33.6933316638861,11.0,0.0,16.06713515832,0.0,0.311693797221666,0.0,0.0,0.0,0.0,0.0,17.3145027083445,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,209,2014,142.1140504277825,11.0,1.0,42.2917583944278,0.0,4.0134831388875,0.0,27.46527724724,0.0,35.685249527783334,0.0,32.6582821194388,9.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
311,1160,2014,0.04506808055550000,0.0,0.0,0.0,0.0,0.0,0.04506808055550000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,358,2014,66.2266042333166,4.0,0.0,42.823391344434334,0.0,2.49498410833,0.0,0.0,0.0,0.0,0.0,20.9082287805483,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,292,2014,123.8884817444476,11.0,1.0,29.8377508555483,0.0,3.792804566666666,1.060240361111666,21.7527410305543,0.0,22.3345546277866,0.0,45.110390302780004,9.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
314,1236,2014,2.106451491666667,0.0,0.0,0.0,0.0,0.0358296444445,0.11440253888883332,1.956219308333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
